DATE	SOURCE	MESSAGE
2022-09-06 01:21:46.368278	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:21:56.640834	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:22:06.886427	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:22:17.105958	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:22:27.381036	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:22:37.619113	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:22:47.977302	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:22:58.237658	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:23:08.478111	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:23:18.733354	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:23:28.979843	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:23:39.235773	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:23:49.521075	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:23:59.840624	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:24:10.151064	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:24:20.397174	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:24:30.635200	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:24:41.032136	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:24:51.299463	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:25:02.012305	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:25:12.316246	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:25:22.560190	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:25:32.825656	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:25:43.045442	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:25:53.340604	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:26:03.585676	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:26:13.918454	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:26:24.167307	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:26:34.432856	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:26:45.174091	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:26:55.429636	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:27:05.739281	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:29:26.336143	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:29:36.773453	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:29:46.994928	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:29:57.283177	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:30:07.517584	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:30:17.761741	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:30:28.121769	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:30:38.613237	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:30:48.852237	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:30:59.090109	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:31:09.377632	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:33:32.038565	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:33:42.361698	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:33:52.575921	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:34:02.811102	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:34:13.063826	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:34:23.331620	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:36:46.650190	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:36:56.972723	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:37:07.242479	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:37:17.475313	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:37:27.708064	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:37:37.937319	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:37:48.182010	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:37:58.587600	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:38:08.889981	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:38:19.235196	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:38:29.658795	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:38:39.984861	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:38:50.319527	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:39:00.629350	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:39:10.871590	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:39:21.108509	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:39:31.330804	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:39:41.570573	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:39:51.829056	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:40:02.283605	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:40:12.545825	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:40:22.824641	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:40:33.110636	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:40:43.415878	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:40:53.671563	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:41:04.118104	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:41:14.625065	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:41:24.987934	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:41:35.253744	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:41:45.522252	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:41:55.689438	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:42:05.990120	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:42:16.279385	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:42:26.545295	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:42:36.897726	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:42:47.228596	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:42:57.496238	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:43:07.779483	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:43:18.100678	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:43:28.413721	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:43:38.762144	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:43:49.024217	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:43:59.246494	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:44:09.529875	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:44:19.946181	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:44:30.204667	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:44:40.396093	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:44:50.629878	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:45:00.898783	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:45:11.148180	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:45:21.517356	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:45:31.817053	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:45:42.080509	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:45:52.358579	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:46:02.629330	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:46:12.877750	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:46:23.124346	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:46:33.391077	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:46:43.634658	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:46:53.885952	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:47:04.113974	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:47:14.513638	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:47:24.761278	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:47:35.037763	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:47:45.270637	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:47:55.541769	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:48:05.823378	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:48:16.080638	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:52:49.180344	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:52:59.491618	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:57:35.901518	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 01:57:46.240866	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:00:09.466125	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:00:19.761159	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:00:29.996635	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:00:40.207915	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:00:50.492609	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:01:00.754229	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:01:11.000093	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:01:21.317481	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:01:31.634793	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:01:41.841019	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:01:52.081635	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:02:02.304957	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:02:12.576431	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:02:22.921948	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:02:33.220837	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:02:43.548787	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:02:53.811205	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:05:16.648959	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:05:26.906337	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:05:37.192139	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:08:00.639615	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:08:10.943583	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:08:21.193203	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:08:31.466063	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:08:41.696620	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:08:51.941562	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:09:02.212773	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:09:12.450649	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:09:22.685150	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:09:32.916407	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:09:43.152737	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:09:53.382941	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:10:03.561139	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:10:13.808730	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:10:24.092036	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:10:34.334140	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:10:44.564944	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:10:54.772492	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:11:05.037977	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:11:15.322757	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:11:25.584215	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:11:36.280553	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:11:46.566625	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:11:56.799099	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:12:07.117316	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:12:17.388789	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:12:27.675695	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:12:37.912961	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:12:48.073663	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:15:10.626817	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:15:21.091557	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:15:31.432630	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:15:42.214770	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:15:52.570236	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:16:02.924044	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:16:13.300967	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:16:23.681454	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:16:34.000953	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:16:44.236079	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:16:54.475211	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:17:04.749517	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:17:15.000232	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:17:25.284962	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:19:47.087492	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:19:57.670144	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:20:07.927830	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:20:18.208854	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:20:28.512171	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:20:38.854458	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:20:49.121647	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:20:59.459159	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:21:09.733784	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:21:20.027554	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:21:30.350211	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:21:40.846539	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:21:51.106458	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:22:01.392604	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:22:11.577016	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:24:34.021278	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:24:44.281309	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:27:07.404849	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:27:17.691374	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:27:27.935881	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:27:38.185500	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:27:48.380713	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:27:58.632075	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:28:08.905664	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:28:19.159317	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:28:29.498194	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:28:39.771237	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:28:50.013017	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:29:00.273437	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:29:10.535923	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:29:20.756634	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:29:30.981445	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:29:41.236303	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:29:51.499668	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:30:01.730503	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:32:24.837295	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:32:35.259681	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:32:45.511101	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:32:55.736322	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:33:05.964900	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:33:16.225157	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:33:26.500318	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:33:36.832336	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:33:47.143303	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:33:57.399378	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:34:07.647492	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:34:17.910994	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:34:28.141118	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:34:38.387637	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:34:48.645607	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:34:59.013630	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:35:09.248561	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:35:19.499253	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:35:29.777858	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:35:40.020281	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:38:02.764988	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:38:13.058428	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:38:23.378318	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:38:33.625664	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:38:43.887824	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:38:54.144637	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:39:04.426541	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:39:14.761304	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:39:25.092175	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:39:35.406741	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:39:45.676830	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:39:55.913807	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:40:06.220966	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:40:16.579457	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:40:26.890831	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:40:37.114041	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:40:47.374088	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:40:57.670598	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:41:07.895833	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:41:18.200261	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:41:28.456163	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:41:38.682215	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:41:48.894476	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:41:59.124288	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:42:09.360921	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:42:19.668503	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:42:29.904086	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:42:40.093785	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:42:50.342976	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:43:00.592500	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:43:10.833307	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:43:21.054816	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:43:31.295131	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:43:41.525438	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:43:51.901890	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:44:02.160670	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:44:12.491513	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:44:22.769730	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:44:33.136319	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:44:43.385574	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:44:53.615299	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:45:03.889898	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:45:14.131341	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:45:24.309036	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:45:34.555393	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:45:44.863999	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:45:55.108714	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:46:05.329382	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:46:15.589773	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:46:25.839425	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:46:36.108985	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:46:46.702470	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:46:56.988565	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:47:07.294088	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:47:17.593680	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:49:39.102414	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:49:49.450783	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:49:59.711384	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:50:09.989361	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:50:20.379846	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:50:30.623240	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:50:40.876161	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:50:51.249068	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:51:01.546061	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:51:11.780358	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:51:22.032835	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:51:32.224947	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:51:42.466393	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:51:52.748575	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:52:03.029887	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:52:13.320056	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:52:23.552467	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:52:33.819307	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:52:44.114994	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:52:54.375026	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:53:05.155333	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:53:15.431373	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:53:25.682561	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:53:35.909730	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:53:46.136458	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:53:56.413462	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:54:06.657884	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:54:16.850388	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:54:27.076476	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:54:37.314966	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:54:47.673387	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:57:09.626441	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:57:20.041940	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:57:30.290294	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 02:59:53.465318	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 03:00:03.696203	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 03:00:13.934801	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-06 03:00:24.176903	Wall Street Journal Business	'NoneType' object is not subscriptable
